MASTER_SERIES_ID,TITLE,SEAMLESS_CODE,SEAMLESS_FLAG,SERIES_TYPE,CP_CD,MCP_CD,SERS_ENDBRD_YN,VIRTUAL_DVD_FLAG,RATING,ADULT_CATEGORY_ONLY,GENRE_MAIN,SUB_GENRE,GENRE_DISPLAY,ORIGIN_TITLE,ORIGIN_TITLE_LANG,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,SEASON_NO,SUBTITLE_DUBBED,SUBTITLE_DUBBED_LANG,BROAD_CHANNEL,BROAD_DAY,APPLIED_SCREEN,COUNTRY_OF_ORIGIN,YEAR,MULTI_CAPTION_FLAG,MULTI_CAPTION_INFO,MULTI_AUDIO_FLAG,MULTI_AUDIO_INFO,DESCRIPTION,NOTICE_DESCRIPTION
90000000013403,허트 로커,0,N,02,50029,50029,Y,N,4,N,011700,010100,1001,,,캐스린 비글로우,,"제레미 레너,안소니 마키,브라이언 게라그티",,,,,,"TV,PHONE,PAD,PC",USA,2008,N,,N,,"[63회 아카데미 시상식 작품상, 감독상 등 총 6개 부문 수상] 이라크에서 특수 임무를 수행하는 폭발물 제거반 EOD. 새로 부임한 팀장 제임스의 무리한 임",
90000000013483,볼리션 : 미래를 보는 자,0,N,02,00164,00164,Y,N,4,N,010200,,1001,,,토니 딘 스미스,,"애드리언 맥모랜,마그다 아파노위즈,존 카시니",,,,,,"TV,PHONE,PAD,PC",,2019,N,,N,,"나의 죽음을 본 순간, 모든 것이 틀어졌다. 갱단은 미래를 볼 수 있는 제임스에게 FBI의 감시를 피해 보석을 거래할 방법을 의뢰한다. 제임스는 미래를 ",
90000000013382,2046 (리마스터링),0,N,02,54044,00239,Y,N,5,N,010500,,1003,,,왕가위,,"장쯔이,장첸,기무라 타쿠야,유가령,양조위,왕페이,베이 로건,장만옥",,,,,,"TV,PHONE,PAD,PC",HKG,2004,N,,N,,2046년 미래를 배경으로 한 소설을 쓰는 작가 '차우'는 평소 진정한 사랑을 하지 않고 많은 여성과 일회적인 만남만 지속한다. 같은 호텔에 묵고 있는 ',
90000000013376,로스트 걸 & 러브호텔,0,N,02,00309,00309,Y,N,5,N,010500,010800,1003,,,,,,,,,,,"TV,PHONE,PAD,PC",USA,2020,N,,N,,나를 잃어버린 후 사랑이 찾아왔다. 일본의 승무원 학원에서 영어교사로 일하는 마가렛은 술에 의존하며 삶의 갈피를 못 잡고 방황한다. 낯선 도시에,
90000000013447,잭 스나이더의 저스티스 리그,1,Y,02,00077,00077,Y,N,3,N,010100,011300,1001,,,잭 스나이더,,"벤 애플렉,갤 가돗,제이슨 모모아",,,,,,"TV,PHONE,PAD,PC",USA,2017,N,,N,,"모두가 기다렸던 잭 스나이더의 저스티스 리그. 슈퍼맨이 죽고 지구에 어둠의 그림자가 드리운다. 빌런 스테픈울프는 '마더박스'를 차지하려 하고, 브",
90000000013486,세인트 모드,0,N,02,00043,00043,Y,N,5,N,010800,,1006,,,로즈 글래스,,"모르피드 클락,제니퍼 엘",,,,,,"TV,PHONE,PAD,PC",GBR,2019,N,,N,,젊은 간호사 모드는 말로 설명할 수 없는 트라우마를 겪은 후 세상을 등진 채 극단적으로 기독교에 몰두해 살아간다. 모드는 심각한 암에 걸린 은퇴한 ,
90000000013108,정브르의 동물일기,0,N,02,50427,50427,Y,N,1,N,011400,,1008,,,박동훈,,정브르,,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,90만 생물 크리에이터 정브르! 어릴 적부터 동물을 사랑한 정브르가 동물원의 일일 사육사가 되어 동물들을 만나게 된다. 코끼리의 똥을 사랑하는 사자,
90000000013381,타락천사 (리마스터링),0,N,02,54044,00239,Y,N,4,N,010500,,1003,,,왕가위,,"여명,금성무,양채니,이가흔",,,,,,"TV,PHONE,PAD,PC",HKG,1995,N,,N,,킬러가 청부 살인을 하는 동안 그의 파트너는 주인 없는 방에서 침대 시트를 정리하거나 쓰레기를 검사한다. 그들은 동업한 지 155주나 되었지만 한 번,
90000000013482,더 러너스,0,N,02,50255,50255,Y,N,4,N,010100,,1001,,,"조이 루미스,미카 라이언스",,"미카 라이언스,조이 루미스,톰 시즈모어",,,,,,"TV,PHONE,PAD,PC",USA,2020,N,,N,,"사라진 여동생, 목숨을 걸고 반드시 구해야 한다! 어릴 적 부모님을 잃고 여동생 조이를 홀로 키우는 라이언은 파티에 갔던 여동생이 성매매 인신매매",
90000000013484,헌트 13,0,N,02,00164,00164,Y,N,4,N,010100,,1001,,,리빈,,"곡상위,시부야 텐마",,,,,,"TV,PHONE,PAD,PC",CHN,2020,N,,N,,논스톱 리얼 액션! 2차 세계대전 속 중국 CPC 비밀 요원 가오랑은 임신한 상태로 도주 중인 예우솽을 찾는 임무를 받고 그녀의 고향인 가오자아오 마을,
90000000013485,페이트 스테이 나이트 제3장,0,N,02,50005,50005,Y,N,4,N,010100,010300,1001,,,스도 토모노리,,"스기야마 노리아키,시타야 노리코",,,,,,"TV,PHONE,PAD,PC",JPN,2020,N,,N,,[페이트 스테이 나이트 헤븐즈필 제3장 스프링 송 (자막)] 최후의 운명을 건 싸움이 시작된다! 모든 소원을 이뤄주는 성배를 둘러싼 '성배 전쟁'. 마토 ,
90000000013444,라라의 신비한 모험,0,N,02,50298,50298,Y,N,1,N,010400,,1007,,,리스 오스볼,,"김소희,허성재,김성화",,,,,,"TV,PHONE,PAD,PC",,2018,N,,N,,"위험에 빠진 아빠와 농장을 구해라! 슈퍼스타가 꿈인 라라는 유명한 가수로 성공한 아빠를 찾아 시골마을 캐틀힐에 도착하지만, 아빠가 농장 일을 한",
90000000013445,아일로,0,N,02,50056,50056,Y,N,1,N,011400,010500,1008,,,기욤 미다체프스키,,,,,,,,"TV,PHONE,PAD,PC",FRE,2018,N,,N,,"라플란드에서 온 경이로운 성장 다큐드라마! 핀란드 북부 라플란드, 갓 태어난 아기 순록 아일로는 광활한 침엽수림과 얼음으로 둘러싸인 숲 피오르를",
60020187340000,엄지의 제왕,0,N,01,00470,00470,N,N,1,N,050100,,,엄지의 제왕,,김달준,강제상,"허참,윤문식,김나영,김태현,사미자,김오곤,서재걸,박상준",1,,,,화,"TV,PHONE,PAD",,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]생활 속 고수, 엄지의 제왕을 찾아라! '노하우의 제왕' 자리를 놓고 벌이는 불꽃 튀는 대결! 다양한 분",
40000000102006,휴먼다큐 사노라면,0,N,01,00470,00470,N,N,1,N,031400,,,휴먼다큐 사노라면,,박병호,,,1,,1,,화,"TV,PHONE,PAD",,,N,,N,,"삶이 그대를 속일지라도 슬퍼하거나 노하지 말아라! 슬픈 날엔 참고 견디라, 즐거운 날이 온다. 보통 사람들의 특별한 이야기! MBN 휴먼다큐 사노라면!",
60020168090000,그것이 알고싶다,0,N,01,00002,00002,N,N,1,N,060000,,,,,박두선,,김상중,1,3,,,,"TV,PHONE,PAD",,,N,,N,,다양한 분야를 넘나들며 놀라운 사실을 취재한다. 진실의 눈으로 믿기지 않는 사건을 파고드는 탐사 저널리즘 프로그램.,
70000000011005,불타는 청춘,0,N,01,00002,00002,N,N,4,N,050100,,,,1,박상혁,,"홍진희, 강수지, 김국진, 김도균",1,3,,,금,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 토요일에 업데이트 됩니다.]
아직도 마음은 불타고 있는 싱글 중년들이 여행을 떠난다! 당신이 잊고 있던 청춘을 찾아주는 본격 '",
60020225480000,꼬마기차 추추,1,Y,01,50110,50110,Y,N,1,N,041600,,,,1,,,,1,3,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
우리의 주인공 '추추'는 깊은 산 속 아름다운 숲에 위치한 장난감 마을 '토이빌'에서 온갖 장난감, 인형들",
70000000007268,이웃집 찰스,0,N,01,00033,00033,N,N,1,N,060000,,,,,,,알렉스,1,3,,KBS,화,"TV,PHONE,PAD",KOR,2015,N,,N,,"[본 프로그램은 매주 화요일에 업데이트 됩니다]
취업, 학업, 결혼 등 다양한 이유로 한국 사회에서 정착해서 살아가려고  하는 외국인들의 생생한 리",
60020159800000,세상에 이런일이,0,N,01,00002,00002,N,N,3,N,060000,,,,,"허강일, 최성, 옥성아",,"임성훈, 박소현",1,3,,,,"TV,PHONE,PAD",,,N,,N,,우리 주변에서 일어나는 신기하고 놀랍고 재미있고 감동적인 이야기를 6mm 디지털카메라로 밀도 있게 취재 전달하는 프로그램.,
29000003243817,한국기행,1,Y,01,00003,00000,N,N,,N,031400,,,,1,"정연태, 최승호",,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"[업데이트 : 매주 화 ~ 토요일]
대한민국의 숨은 비경을 찾아 떠나는 공간여행. 역사와 풍습, 건축, 문화의 향기를 느끼고 전달하는 아름다운 시간여행. ",
40000000001546,명의,1,Y,01,00003,00000,N,N,1,N,031400,,,,1,,,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"[업데이트 : 매주 화요일]

환자의 가슴 아픈 사연을 소개하기보다 질병을 눈앞에 두고 이를 치료하기 위해 밤잠 자지 않고 고민하는 의료진의 모습에, ",
40000000104204,나눔 0700,0,N,01,00003,00003,N,N,1,N,030400,,,,1,이한규,김희나 외 3명,,,,,EBS,,"TV,PHONE,PAD",KOR,,N,,N,,"힘든 가운데도 꿈을 잃지 않고 살아가는 사람들, 어려움 때문에 꿈을 잃어버린 사람들. 그 사람들의 꿈을 지키고, 나눔을 통해 우리 사회의 꿈을 키워",
70000000007030,독한인생 서민갑부,0,N,01,00469,00469,N,N,1,N,060000,,,,,,,,1,,,채널A,토,"TV,PHONE,PAD",KOR,2014,N,,N,,"[본 프로그램은 매주 일요일에 업데이트됩니다.]
매주 2명의 서민에서 자신의 힘으로 큰 부를 쌓은 서민 갑부를 발굴하고, 다큐멘터리와 실화 를 바탕",
70000000006936,나는 몸신이다,0,N,01,00469,00469,N,N,3,N,050100,,,,,조천우,,정은아,1,,,채널A,수,"TV,PHONE,PAD",KOR,2014,N,,N,,"[본 프로그램은 매주 목요일 업데이트 됩니다.]
세상을 널리 이롭게 할 건강 정보나 잘못된 속설을 바로 잡을 정확한 정보를 갖고 있다면 누구나 '몸신",
80000000001663,꼬마기차 추추 (3D),1,Y,01,50110,50110,Y,N,1,N,041600,040400,,,1,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
우리의 주인공 '추추'는 깊은 산 속 아름다운 숲에 위치한 장난감 마을 '토이빌'에서 온갖 장난감, 인형들",
80000000001694,모란봉 클럽,1,Y,01,00442,00442,N,N,4,N,050100,050300,,,,"조승연, 양영래",오유선,,1,,,,토,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다.]
남한에서 가장 ‘독한’ 사연과 가장 ‘흥미로운’ 시선을 가지고 있는 탈북 미녀들. 세상의 끝과도",
80000000003627,아는 형님,1,Y,01,00461,00461,N,N,4,N,050100,,1102,,,여운혁,,"강호동, 이수근, 김영철, 서장훈",1,,,,토,"TV,PHONE,PAD",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다]
인생을 살다보면 마주치게 되는 사소하지만 궁금해서 견딜 수 없는 시청자들의 질문에 다양한 방법",
80000000012865,나는 몸신이다(통큰),0,N,01,00469,00469,N,N,3,N,050100,,1102,,,조천우,,정은아,1,,,,수,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 목요일 업데이트 됩니다.]
세상을 널리 이롭게 할 건강 정보나 잘못된 속설을 바로 잡을 정확한 정보를 갖고 있다면 누구나 '몸신'",
80000000012851,모란봉 클럽(통큰),0,N,01,00442,00442,N,N,4,N,050100,050300,1102,,,"조승연,양영래",오유선,"김성주,지상렬",1,,,,토,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다.]
남한에서 가장 ‘독한’ 사연과 가장 ‘흥미로운’ 시선을 가지고 있는 탈북 미녀들. 세상의 끝과도",
80000000012843,휴먼다큐 사노라면(통큰),0,N,01,00470,00470,N,N,1,N,031400,,1103,휴먼다큐 사노라면,,박병호,"정진경,천준아,권은경,김경희,이은주",,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]
삶이 그대를 속일지라도 슬퍼하거나 노하지 말아라! 슬픈 날엔 참고 견디라, 즐거운 날이 온다. 보통",
80000000012845,엄지의 제왕(통큰),0,N,01,00470,00470,N,N,1,N,050100,,1102,엄지의 제왕,,김달준,강제상,허참,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 수요일에 업데이트 됩니다.]
생활 속 고수, 엄지의 제왕을 찾아라! '노하우의 제왕' 자리를 놓고 벌이는 불꽃 튀는 대결! 다양한 ",
80000000012860,독한인생 서민갑부(통큰),0,N,01,00469,00469,N,N,1,N,060000,,1103,,,,,,1,,,,토,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트됩니다.]
매주 2명의 서민에서 자신의 힘으로 큰 부를 쌓은 서민 갑부를 발굴하고, 다큐멘터리와 실화 를 바탕",
80000000014234,지식채널e,1,Y,01,00003,00003,N,N,1,N,100000,,9001,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"지식채널e는 단편적인 '지식'을 입체적으로 조명해서 시청자에게 화두를 던지는 프로그램입니다. 제작진이 던지는 화두가 비록 작은 것일지라도, 바쁘",
80000000014600,세상에 나쁜 개는 없다,1,Y,01,00003,00003,N,N,1,N,060700,,1103,,,,,,1,,,,금,"TV,PHONE,PAD,PC",KOR,,N,,N,,의사소통도 안되고 말썽만 부리는 강아지들. 우리 강아지의 특이하고 이상한 행동들은 과연 왜 그러는 걸까요? 세상에 나쁜 개는 없다는 반려견의 행,
81000000001611,노래가 좋아,0,N,01,00033,00033,N,N,1,N,050100,,1102,,,김진환,,"장윤정, 도경완",1,,,KBS1,토,"TV,PHONE,PAD",KOR,2016,N,,N,,객석평가단 100명의 선택으로 승자가 가려지는 일반인 노래 대결 프로그램,
81000000002947,뉴스룸-팩트체크,0,N,01,00461,00461,N,N,1,N,060000,,1103,,,,,안나경,1,,,JTBC,"월,화,수,목","TV,PHONE",KOR,,N,,N,,"뉴스룸의 간판코너 팩트체크를 통해 정치와 경제, 사회, 문화 등의 다양한 이슈를 한눈에 살펴본다.",
81000000002881,천일야사,1,Y,01,00469,00469,N,N,4,N,050100,,1102,,,장시원,,,1,,,채널A,수,"TV,PHONE",KOR,,N,,N,,세상을 지배한 리더들! 그들의 거대하고 치열한 승부의 역사가 시작된다. 수많은 미스터리부터 희대의 사건들 뒤에 숨겨진 진실까지! 한 편의 재연 극,
81000000004433,천일야사(통큰),0,N,01,00469,00469,N,N,4,N,050100,,1102,,,장시원,,,1,,,채널A,수,"TV,PHONE,PAD,PC",KOR,,N,,N,,세상을 지배한 리더들! 그들의 거대하고 치열한 승부의 역사가 시작된다. 수많은 미스터리부터 희대의 사건들 뒤에 숨겨진 진실까지! 한 편의 재연 극,
81000000003905,판도라,1,Y,01,00470,00470,N,N,4,N,060000,060400,1103,,,유병춘,,"배철수, 차명진, 정청래, 박찬종, 조주희",1,,,MBN,목,"TV,PHONE,PAD,PC",KOR,2017,N,,N,,비상식의 시대! 수술대에 오른 대한민국! 정계 원로와 각 분야의 정치 고수들이 한데 모인 판도라! 한국 정치의 민낯을 해부하고 숨겨져 있던 정치판의,
81000000004824,생활의 달인,0,N,01,00002,00002,N,N,1,N,060200,,1103,생활의 달인,,"이상준, 심재욱, 최낙근",,,1,,,SBS,월,"TV,PHONE,PAD,PC",KOR,2013,N,,N,,수십 년간 한 분야에 종사하며 부단한 열정과 노력으로 달인의 경지에 이르게 된 사람들. 비록 소박한 일이지만 평생을 통해 최고가 된 '생활 달인'의 ,
81000000004825,"아는형님TEST [HD],[SD] ",1,Y,01,00461,00461,N,N,4,N,050100,,1102,,,여운혁,,"강호동, 이수근, 김영철, 서장훈",1,,,JTBC,토,"TV,PHONE",KOR,,N,,N,,"[본 프로그램은 매주 일요일에 업데이트 됩니다]
인생을 살다보면 마주치게 되는 사소하지만 궁금해서 견딜 수 없는 시청자들의 질문에 다양한 방법",
81000000005116,쇼! 음악중심,0,N,01,00034,00034,N,N,4,N,050100,,1102,,,"정창영,김명진",,"차은우,시연",1,,,MBC,토,"TV,PHONE,PAD",KOR,,N,,N,,"토요일 오후를 책임지는 음악의 힘! 대한민국 음악의 중심~ 기존의 음악 프로그램과 차별화된 신선하고 다양한 무대를 통해 시청자와 함께 듣고, 보고,",
81000000007115,대당영요 (중),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000007190,대당영요 (하),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000006305,판도라(MBN 통큰),0,N,01,00470,00470,N,N,4,N,060000,060400,1103,,,유병춘,,"배철수, 차명진, 정청래, 박찬종, 조주희",1,,,MBN,목,"TV,PHONE,PAD,PC",KOR,2017,N,,N,,비상식의 시대! 수술대에 오른 대한민국! 정계 원로와 각 분야의 정치 고수들이 한데 모인 판도라! 한국 정치의 민낯을 해부하고 숨겨져 있던 정치판의,
81000000005784,생생정보,0,N,01,00033,00033,N,N,1,N,060000,060700,1103,,,박석규,,"도경완, 이슬기, 조충현",1,,,KBS2,"월,화,수,목,금","TV,PHONE,PAD",KOR,2017,N,,N,,저녁 시간대에 생생하게 살아 움직이는 대한민국 구석구석의 현장을 실시간으로 생생하게 전달한다. 유익하고 활기찬 정보와 따뜻하고 재미있는 이야,
81000000006081,동상이몽 2 너는 내운명,0,N,01,00002,00002,N,N,4,N,050100,050900,1102,,,,,"김구라, 서장훈",1,,,SBS,월,"TV,PHONE,PAD",KOR,2017,N,,N,,"다양한 분야의 커플들이 알콩달콩 살아가는 모습을 '남자' 와 '여자' 입장에서 바라보고, 운명의 반쪽을 만난다는 것의 의미와 두 사람이 함께 사는 것",
81000000006467,주선청운지 (상) ,1,Y,01,00498,00498,Y,N,4,N,030900,030100,1204,주선청운지,4,"주예빈,주소걸",,"이역봉,조려영,양쯔",1,1,1,기타,수,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.] 
어린 시절 청운문이라는 곳에 거둬진 소년 장소범이 그곳에서 만난 귀왕의 딸 벽옥과 친구 임랑우, 육설기, ",
81000000006469,주선청운지 (하) ,1,Y,01,00498,00498,Y,N,4,N,030900,030100,1204,주선청운지,4,"주예빈,주소걸",,"이역봉,조려영,양쯔",1,1,1,기타,수,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.] 
어린 시절 청운문이라는 곳에 거둬진 소년 장소범이 그곳에서 만난 귀왕의 딸 벽옥과 친구 임랑우, 육설기, ",
81000000006708,대당영요 (상),1,Y,01,00498,00498,Y,N,4,N,031100,031200,1205,,4,"류국남,윤도",,"경첨,임가륜,완첸",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
당나라 현종 시기, 양 귀비에게 빠진 당 현종은 국사를 등한시한 채 사치와 향락을 일삼고 그 틈을 타 양국충",
81000000007519,반요경성 2,1,Y,01,00498,00498,Y,N,4,N,030300,030500,1206,반요경성 2,4,"류진명,임해요",,"장철한,이일동,함청자",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
경성은 만요의 왕의 책임을 다할 것을 맹세하고, 요괴들의 질서를 잡고, 자신을 강하게 단련하여 요괴들을 ",
81000000007518,반요경성 1,1,Y,01,00498,00498,Y,N,4,N,030300,030500,1206,반요경성 1,4,"류진명,임해요",,"이일동,함청자,장철한",1,1,1,기타,월,"TV,PHONE,PAD,PC",CHN,,N,,N,,"[본 시리즈는 업데이트 완료되었습니다.]
청나라 말, 연합군이 북경으로 쳐들어온다. 섭여풍은 아내 응접과 두 딸을 데리고 추살을 피한다. 도중에 응",
81000000008497,[우수상] 비정상회담,0,N,01,00461,00461,Y,N,4,N,050100,,1102,,,"김희정,홍상훈,박지예,최보윤",,"유세윤,전현무,성시경",1,,,JTBC,월,"TV,PHONE,PAD",KOR,,N,,N,,"국제 평화와 안전을 위해 각국 정상들이 모이는 세계 정상 회담이 있다면, 여기는 국제 청년들의 미래를 위해 각국 세계 청년들이 뭉쳤다! 기성세대의 ",
81000000010140,놀라운 토요일,1,Y,01,00344,00344,N,N,4,N,050100,050900,1102,,,"이태경, 진보미",,"신동엽, 혜리, 박나래, 문세윤, 김동현, 넉살, 피오, 붐, 김미경",1,,,tvN,토,"TV,PHONE,PAD,PC",KOR,2018,N,,N,,'도레미 마켓' 전국 시장 속 핫한 음식을 걸고 노래 가사 받아쓰기 게임을 하는 세대 초월 음악 예능,
